"Codigo","Edad","Empleado","Estado Civil","Ocupacion","Genero","Horas por semana","Pais"
2648477,49,"Privado","Divorciado","Personal administrativo","Female",38,"United-States"
2648577,37,"Privado","Soltero","Apoyo técnico","Female",40,"United-States"
2648677,45,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2648777,51,"Independiente","Separado","Ventas","Female",40,"United-States"
2648877,46,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2648977,31,"Independiente","Casado","Ejecutivo y Gerencial","Female",40,"United-States"
2649077,29,,"Soltero",,"Female",38,"United-States"
2649177,39,"Privado","Casado","Personal administrativo","Female",50,"United-States"
2649277,35,"Privado","Casado","Personal de aseo","Male",40,"United-States"
2649377,26,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
2649477,51,"Privado","Casado","Personal administrativo","Male",40,"United-States"
2649677,39,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2649877,25,"Privado","Casado","Apoyo técnico","Male",35,"United-States"
2649977,61,"Publico-Departamental","Casado","Personal administrativo","Male",40,"United-States"
2650077,49,"Privado","Divorciado","Ventas","Female",40,"United-States"
2650377,52,"Privado","Casado","Transporte","Male",55,"United-States"
2650477,74,,"Viudo",,"Female",35,"United-States"
2650577,50,"Privado","Divorciado","Personal administrativo","Male",40,"United-States"
2650677,29,"Privado","Soltero","Ventas","Female",35,"United-States"
2650777,76,"Privado","Viudo","Servicios de Telecomunicaciones","Male",30,"United-States"
2650877,19,"Privado","Soltero","Personal administrativo","Female",15,"United-States"
2650977,25,"Privado","Casado","Transporte","Male",40,"United-States"
2651077,45,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2651177,34,"Privado","Divorciado","Personal administrativo","Female",35,"United-States"
2651277,20,"Privado","Soltero","Servicios generales","Female",16,"United-States"
2651377,66,,"Viudo",,"Male",6,"United-States"
2651477,63,,"Casado",,"Female",45,"United-States"
2651577,27,"Privado","Casado","Apoyo técnico","Male",40,"United-States"
2651677,41,"Privado","Casado","Personal administrativo","Male",40,"United-States"
2651877,23,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
2651977,37,"Publico-Departamental","Divorciado","Personal administrativo","Female",40,"United-States"
2652077,31,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2652177,33,"Publico-Nacional","Casado","Mantenimiento y Reparaciones generales","Male",4,"United-States"
2652277,28,"Privado","Soltero","Ventas","Male",20,"United-States"
2652377,70,,"Viudo",,"Female",20,"United-States"
2652477,35,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2652577,41,"Privado","Casado","Apoyo técnico","Male",75,"United-States"
2652677,17,"Privado","Soltero","Servicios generales","Female",12,"United-States"
2652777,41,"Publico-Municipal","Casado","Personal especializado","Female",40,"United-States"
2652877,44,"Privado","Divorciado","Ventas","Male",45,"United-States"
2653077,24,"Privado","Soltero","Personal de aseo","Male",40,"United-States"
2653177,38,"Independiente","Divorciado","Servicios generales","Female",40,"United-States"
2653377,62,"Publico-Municipal","Divorciado","Servicios generales","Female",35,"United-States"
2653477,27,"Publico-Municipal","Casado","Personal administrativo","Male",38,"United-States"
2653577,59,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2653677,35,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2653777,38,"Privado","Separado","Servicios generales","Female",32,"United-States"
2653877,28,"Privado","Soltero","Servicios generales","Female",50,"United-States"
2653977,28,"Privado","Soltero","Personal administrativo","Female",38,"United-States"
2654077,59,"Publico-Nacional","Casado","Transporte","Male",40,"United-States"
2654177,42,"Privado","Separado","Personal administrativo","Female",40,"United-States"
2654277,54,"Publico-Municipal","Soltero","Personal especializado","Female",32,"United-States"
2654377,39,"Privado","Casado","Personal especializado","Male",45,"United-States"
2654477,41,"Privado","Casado","Agricultura","Male",40,"United-States"
2654777,62,"Privado","Separado","Ventas","Female",33,"United-States"
2654877,58,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2654977,43,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2655077,67,,"Casado",,"Male",40,"United-States"
2655177,31,"Privado","Divorciado","Personal de inspeccion ","Female",40,"United-States"
2655277,51,"Publico-Municipal","Casado","Personal especializado","Female",70,"United-States"
2655377,54,"Privado","Soltero","Servicios generales","Female",36,"United-States"
2655477,20,"Privado","Soltero","Personal de inspeccion ","Male",70,"United-States"
2655577,35,"Privado","Casado","Ventas","Male",40,"United-States"
2655677,22,"Privado","Soltero","Servicios generales","Female",36,"United-States"
2655777,38,"Privado","Divorciado","Ejecutivo y Gerencial","Male",60,"United-States"
2655877,42,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2655977,44,"Publico-Nacional","Casado","Personal administrativo","Male",40,"United-States"
2656077,28,"Independiente","Casado","Agricultura","Male",70,"United-States"
2656177,74,"Independiente","Casado","Ejecutivo y Gerencial","Male",35,"United-States"
2656277,34,"Privado","Casado","Ejecutivo y Gerencial","Female",40,"United-States"
2656377,50,"Publico-Nacional","Casado","Personal especializado","Male",52,"United-States"
2656477,50,"Privado","Viudo","Ejecutivo y Gerencial","Female",40,"United-States"
2656577,43,"Privado","Casado","Personal de aseo","Male",40,"United-States"
2656677,29,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2656777,30,,"Separado",,"Female",25,"United-States"
2656877,61,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
2657277,39,"Privado","Divorciado","Personal especializado","Female",40,"United-States"
2657377,33,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2657477,22,"Privado","Soltero","Ventas","Female",37,"United-States"
2657577,38,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2657677,45,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2657777,42,"Privado","Casado","Personal de inspeccion ","Male",45,"United-States"
2657977,21,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
2658077,49,"Publico-Nacional","Divorciado","Personal administrativo","Female",44,"United-States"
2658177,50,"Privado","Separado","Personal especializado","Female",40,"United-States"
2658277,36,"Publico-Nacional","Casado","Personal especializado","Female",36,"United-States"
2658377,20,"Privado","Soltero","Personal administrativo","Male",20,"United-States"
2658477,49,"Privado","Separado","Personal especializado","Female",40,"United-States"
2658577,40,"Publico-Nacional","Casado","Personal especializado","Male",60,"United-States"
2658677,22,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2658777,60,,"Divorciado",,"Female",40,"United-States"
2658877,67,"Privado","Viudo","Personal administrativo","Female",20,"United-States"
2658977,21,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
2659077,60,"Independiente","Casado","Agricultura","Male",50,"United-States"
2659177,17,"Privado","Soltero","Servicios generales","Female",12,"United-States"
2659277,43,"Privado","Casado","Ejecutivo y Gerencial","Female",32,"United-States"
2659377,49,"Publico-Nacional","Casado","Ejecutivo y Gerencial","Male",45,"United-States"
2659477,41,"Privado","Separado","Personal especializado","Female",60,"United-States"
2659577,38,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2659677,38,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2659777,35,"Privado","Casado","Ejecutivo y Gerencial","Male",99,"United-States"
2659877,40,"Privado","Soltero","Ventas","Male",40,"United-States"
2659977,23,,"Separado",,"Female",40,"United-States"
2660077,19,,"Soltero",,"Female",40,"United-States"
2660177,40,"Privado","Casado","Transporte","Male",60,"United-States"
2660277,46,"Publico-Nacional","Divorciado","Personal administrativo","Female",40,"United-States"
2660377,25,"Privado","Casado","Personal administrativo","Female",22,"United-States"
2660477,36,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2660577,24,"Privado","Soltero","Personal de aseo","Male",48,"United-States"
2660677,62,"Privado","Casado","Personal de inspeccion ","Male",48,"United-States"
2660877,23,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2660977,60,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2661077,18,"Independiente","Soltero","Agricultura","Female",8,"United-States"
2661177,41,"Publico-Municipal","Casado","Personal administrativo","Female",40,"United-States"
2661277,45,"Publico-Municipal","Soltero","Personal especializado","Female",40,"United-States"
2661377,62,"Publico-Nacional","Viudo","Ejecutivo y Gerencial","Female",40,"United-States"
2661477,28,"Privado","Casado","Apoyo técnico","Female",40,"United-States"
2661677,31,"Privado","Soltero","Ventas","Male",40,"United-States"
2661877,33,"Independiente","Separado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
2661977,62,"Independiente","Casado","Personal especializado","Male",16,"United-States"
2662077,27,"Privado","Casado","Servicios generales","Female",40,"United-States"
2662177,42,"Publico-Departamental","Divorciado","Personal administrativo","Female",40,"United-States"
2662277,55,"Privado","Soltero","Personal de aseo","Male",37,"United-States"
2662377,41,"Privado","Soltero","Ventas","Female",50,"United-States"
2662477,26,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
2662577,45,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2662677,67,"Independiente","Viudo","Agricultura","Male",65,"United-States"
2662777,25,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",45,"United-States"
2662877,30,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",48,"United-States"
2662977,22,"Privado","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
2663077,19,"Privado","Soltero","Servicios generales","Male",20,"United-States"
2663177,26,"Privado","Soltero","Ejecutivo y Gerencial","Female",45,"United-States"
2663277,61,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
2663377,32,"Privado","Soltero","Ventas","Female",50,"United-States"
2663477,43,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2663577,53,"Privado","Divorciado","Personal de seguridad","Female",20,"United-States"
2663677,53,"Publico-Departamental","Divorciado","Personal administrativo","Male",45,"United-States"
2663777,42,"Independiente","Divorciado","Mantenimiento y Reparaciones generales","Male",10,"United-States"
2663877,36,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2663977,55,"Independiente","Casado","Ejecutivo y Gerencial","Male",99,"United-States"
2664077,35,"Publico-Departamental","Casado","Personal especializado","Male",40,"United-States"
2664177,17,"Privado","Soltero","Ventas","Female",16,"United-States"
2664277,55,"Independiente","Divorciado","Personal especializado","Female",35,"United-States"
2664377,36,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2664477,40,"Publico-Municipal","Casado","Personal especializado","Female",40,"United-States"
2664577,54,"Independiente","Divorciado","Servicios generales","Female",10,"United-States"
2664677,45,"Independiente","Divorciado","Personal especializado","Male",45,"United-States"
2664777,48,"Privado","Casado","Apoyo técnico","Male",40,"United-States"
2664877,40,"Publico-Municipal","Soltero","Ejecutivo y Gerencial","Male",60,"United-States"
2664977,31,"Privado","Casado","Personal especializado","Male",50,"United-States"
2665177,34,"Privado","Casado","Ejecutivo y Gerencial","Female",40,"United-States"
2665377,31,"Publico-Departamental","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2665477,34,"Privado","Soltero","Personal especializado","Female",30,"United-States"
2665577,55,"Publico-Municipal","Casado","Ejecutivo y Gerencial","Male",55,"United-States"
2665677,38,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2665877,27,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2665977,35,"Privado","Separado","Servicios generales","Male",40,"United-States"
2666077,20,"Privado","Soltero","Personal administrativo","Female",20,"United-States"
2666177,24,"Independiente","Soltero","Servicios generales","Female",38,"United-States"
2666377,18,"Publico-Departamental","Soltero","Personal de inspeccion ","Male",4,"United-States"
2666477,28,"Publico-Municipal","Casado","Personal administrativo","Female",40,"United-States"
2666577,36,"Privado","Divorciado","Transporte","Female",40,"United-States"
2666677,66,"Privado","Casado","Transporte","Male",20,"United-States"
2666777,19,"Privado","Soltero","Servicios generales","Female",15,"United-States"
2666877,59,"Independiente","Casado","Ejecutivo y Gerencial","Female",36,"United-States"
2666977,33,"Privado","Casado","Transporte","Male",46,"United-States"
2667177,34,"Privado","Soltero","Servicios generales","Male",40,"United-States"
2667277,41,"Privado","Divorciado","Personal administrativo","Female",55,"United-States"
2667377,30,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",45,"United-States"
2667477,59,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2667577,42,"Privado","Casado","Ventas","Male",60,"United-States"
2667677,47,"Privado","Separado","Personal especializado","Female",38,"United-States"
2667877,60,"Privado","Casado","Personal de inspeccion ","Male",50,"United-States"
2667977,53,"Publico-Municipal","Casado","Mantenimiento y Reparaciones generales","Male",35,"United-States"
2668077,41,"Privado","Casado","Ejecutivo y Gerencial","Male",60,"United-States"
2668177,32,"Privado","Divorciado","Ventas","Female",30,"United-States"
2668277,73,,"Viudo",,"Female",22,"United-States"
2668377,20,"Privado","Soltero","Ventas","Female",30,"United-States"
2668477,49,"Privado","Casado","Ventas","Male",40,"United-States"
2668577,36,"Publico-Municipal","Soltero","Personal especializado","Male",40,"United-States"
2668677,33,"Publico-Nacional","Divorciado","Personal administrativo","Female",45,"United-States"
2668777,25,"Privado","Soltero","Servicios generales","Female",34,"United-States"
2668877,34,,"Casado",,"Male",10,"United-States"
2668977,19,,"Soltero",,"Female",40,"United-States"
2669077,40,"Publico-Municipal","Casado","Servicios de Telecomunicaciones","Male",40,"United-States"
2669177,48,"Privado","Casado","Transporte","Male",44,"United-States"
2669277,51,"Privado","Casado","Personal de aseo","Male",50,"United-States"
2669477,34,"Privado","Casado","Personal especializado","Male",50,"United-States"
2669577,22,"Privado","Casado","Ventas","Female",40,"United-States"
2669677,34,"Independiente","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2669777,56,"Privado","Divorciado","Servicios generales","Male",40,"United-States"
2669877,49,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2669977,36,"Privado","Soltero","Servicios generales","Female",40,"United-States"
2670077,18,"Privado","Soltero","Ventas","Female",20,"United-States"
2670177,26,"Independiente","Soltero","Mantenimiento y Reparaciones generales","Male",50,"United-States"
2670277,48,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
2670377,35,"Independiente","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2670477,29,"Privado","Soltero","Personal de aseo","Male",40,"United-States"
2670577,47,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2670677,21,"Privado","Casado","Personal administrativo","Female",12,"United-States"
2670777,28,"Privado","Soltero","Ventas","Female",50,"United-States"
2670877,53,"Privado","Casado","Transporte","Male",40,"United-States"
2670977,65,"Publico-Departamental","Divorciado","Personal administrativo","Female",40,"United-States"
2671077,26,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2671177,50,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
2671277,26,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
2671377,70,"Privado","Casado","Personal especializado","Male",20,"United-States"
2671477,55,"Privado","Divorciado","Personal de inspeccion ","Male",40,"United-States"
2671577,27,"Publico-Departamental","Soltero","Transporte","Male",35,"United-States"
2671777,43,"Privado","Casado","Ventas","Male",55,"United-States"
2671877,24,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2672077,26,"Privado","Soltero","Mantenimiento y Reparaciones generales","Female",40,"United-States"
2672177,23,"Privado","Soltero","Mantenimiento y Reparaciones generales","Female",40,"United-States"
2672277,41,"Independiente","Casado","Agricultura","Male",60,"United-States"
2672377,52,"Privado","Casado","Ventas","Male",40,"United-States"
2672477,41,"Independiente","Casado","Agricultura","Female",40,"United-States"
2672577,59,"Independiente","Casado","Agricultura","Male",40,"United-States"
2672677,56,"Independiente","Casado","Ejecutivo y Gerencial","Female",50,"United-States"
2672777,58,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",48,"United-States"
2672877,65,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2672977,24,"Publico-Municipal","Soltero","Personal especializado","Male",40,"United-States"
2673077,51,"Privado","Casado","Ventas","Male",45,"United-States"
2673177,31,"Privado","Casado","Personal de aseo","Male",45,"United-States"
2673277,84,"Privado","Viudo","Personal especializado","Female",16,"United-States"
2673377,51,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2673477,24,"Publico-Municipal","Soltero","Personal especializado","Male",50,"United-States"
2673577,30,"Privado","Casado","Personal de inspeccion ","Male",45,"United-States"
2673877,47,"Privado","Divorciado","Ejecutivo y Gerencial","Female",40,"United-States"
2673977,19,"Privado","Soltero","Ventas","Female",35,"United-States"
2674077,43,"Independiente","Divorciado","Personal administrativo","Female",36,"United-States"
2674177,30,"Privado","Soltero","Ejecutivo y Gerencial","Female",50,"United-States"
2674277,46,"Privado","Divorciado","Ejecutivo y Gerencial","Female",45,"United-States"
2674377,49,"Publico-Municipal","Casado","Personal especializado","Male",60,"United-States"
2674577,42,"Privado","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
2674677,57,"Privado","Casado","Ventas","Male",50,"United-States"
2674777,46,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
2674877,23,"Privado","Soltero","Servicios generales","Female",20,"United-States"
2674977,26,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",58,"United-States"
2675077,64,"Privado","Soltero","Personal especializado","Female",8,"United-States"
2675277,31,"Privado","Divorciado","Transporte","Male",40,"United-States"
2675377,38,"Privado","Casado","Apoyo técnico","Male",40,"United-States"
2675477,44,"Privado","Divorciado","Personal de inspeccion ","Male",40,"United-States"
2675577,42,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2675677,23,"Privado","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
2675777,31,"Publico-Municipal","Casado","Personal especializado","Male",90,"United-States"
2675877,35,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",36,"United-States"
2675977,30,"Independiente","Divorciado","Mantenimiento y Reparaciones generales","Male",35,"United-States"
2676077,35,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",20,"United-States"
2676177,40,"Privado","Casado","Personal administrativo","Female",38,"United-States"
2676277,18,"Privado","Soltero","Servicios generales","Female",20,"United-States"
2676477,63,"Privado","Casado","Personal administrativo","Male",40,"United-States"
2676577,20,"Publico-Nacional","Soltero","Transporte","Male",40,"United-States"
2676677,50,"Publico-Municipal","Casado","Ejecutivo y Gerencial","Male",60,"United-States"
2676777,49,"Privado","Casado","Ventas","Male",45,"United-States"
2676877,53,"Independiente","Casado","Agricultura","Male",40,"United-States"
2676977,34,"Privado","Separado","Personal administrativo","Female",40,"United-States"
2677077,54,"Privado","Divorciado","Transporte","Male",56,"United-States"
2677177,40,"Privado","Casado","Personal administrativo","Male",40,"United-States"
2677277,22,"Privado","Soltero","Ventas","Female",40,"United-States"
2677677,62,"Privado","Casado","Ventas","Female",16,"United-States"
2677777,19,,"Soltero",,"Male",40,"United-States"
2677877,51,"Privado","Viudo","Personal especializado","Female",40,"United-States"
2677977,65,"Privado","Viudo","Personal administrativo","Female",40,"United-States"
2678077,31,"Privado","Soltero","Personal administrativo","Female",8,"United-States"
2678177,42,"Independiente","Divorciado","Ejecutivo y Gerencial","Male",90,"United-States"
2678277,42,"Privado","Casado","Servicios generales","Female",35,"United-States"
2678477,23,"Privado","Soltero","Ejecutivo y Gerencial","Female",60,"United-States"
2678577,28,"Privado","Soltero","Servicios generales","Female",46,"United-States"
2678677,42,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2678777,30,"Privado","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
2678877,33,"Publico-Departamental","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2678977,33,"Privado","Divorciado","Apoyo técnico","Female",40,"United-States"
2679077,39,"Privado","Divorciado","Personal de inspeccion ","Male",40,"United-States"
2679177,27,"Privado","Casado","Personal de aseo","Male",40,"United-States"
2679277,20,,"Soltero",,"Male",40,"United-States"
2679477,17,"Privado","Soltero","Ventas","Male",30,"United-States"
2679577,58,"Privado","Divorciado","Personal administrativo","Female",55,"United-States"
2679677,69,"Independiente","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2679777,34,"Privado","Casado","Personal especializado","Male",42,"United-States"
2679877,34,"Privado","Separado","Ventas","Male",50,"United-States"
2679977,20,"Privado","Soltero","Personal de aseo","Male",35,"United-States"
2680077,64,"Publico-Departamental","Casado","Personal administrativo","Female",40,"United-States"
2680277,41,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2680477,53,"Publico-Municipal","Casado","Personal administrativo","Male",38,"United-States"
2680577,44,"Privado","Soltero","Personal especializado","Male",45,"United-States"
2680777,46,"Privado","Casado","Apoyo técnico","Male",60,"United-States"
2680877,17,"Privado","Soltero","Personal de inspeccion ","Male",20,"United-States"
2680977,35,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2681077,36,"Publico-Municipal","Separado","Personal administrativo","Female",40,"United-States"
2681177,49,"Publico-Nacional","Casado","Personal de aseo","Male",40,"United-States"
2681277,48,"Privado","Divorciado","Personal especializado","Female",25,"United-States"
2681377,26,"Privado","Soltero","Ventas","Male",40,"United-States"
2681477,26,"Privado","Soltero","Personal administrativo","Female",8,"United-States"
2681577,35,"Publico-Nacional","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2681677,29,"Privado","Soltero","Personal de inspeccion ","Male",40,"United-States"
2681777,54,"Privado","Casado","Ventas","Male",50,"United-States"
2681877,36,"Publico-Municipal","Separado","Personal administrativo","Male",40,"United-States"
2681977,25,"Privado","Casado","Personal especializado","Male",40,"United-States"
2682077,18,"Publico-Municipal","Soltero","Servicios generales","Male",25,"United-States"
2682177,21,"Privado","Soltero","Ventas","Female",20,"United-States"
2682277,22,"Privado","Casado","Servicios generales","Male",40,"United-States"
2682477,36,"Independiente","Casado","Servicios generales","Female",40,"United-States"
2682577,25,"Privado","Soltero","Ejecutivo y Gerencial","Female",60,"United-States"
2682677,49,"Independiente","Soltero","Personal especializado","Male",70,"United-States"
2682777,42,"Privado","Casado","Ventas","Male",50,"United-States"
2682877,37,"Privado","Casado","Ventas","Male",54,"United-States"
2682977,39,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2683077,32,"Privado","Soltero","Personal especializado","Male",40,"United-States"
2683177,53,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2683277,30,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2683377,51,"Privado","Casado","Apoyo técnico","Female",40,"United-States"
2683477,62,"Publico-Municipal","Divorciado","Personal administrativo","Female",40,"United-States"
2683677,23,"Privado","Soltero","Apoyo técnico","Male",40,"United-States"
2683777,39,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2683877,37,"Publico-Departamental","Soltero","Personal administrativo","Male",40,"United-States"
2683977,27,,"Casado",,"Female",40,"United-States"
2684077,41,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2684177,47,"Independiente","Casado","Ventas","Male",40,"United-States"
2684277,25,"Privado","Casado","Ejecutivo y Gerencial","Female",40,"United-States"
2684377,35,"Privado","Divorciado","Servicios generales","Female",50,"United-States"
2684477,47,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",45,"United-States"
2684677,29,"Privado","Casado","Apoyo técnico","Male",40,"United-States"
2684777,36,"Privado","Casado","Ejecutivo y Gerencial","Female",50,"United-States"
2684877,42,"Privado","Casado","Transporte","Male",60,"United-States"
2684977,51,"Privado","Casado","Transporte","Male",40,"United-States"
2685077,34,"Privado","Divorciado","Personal administrativo","Male",40,"United-States"
2685277,27,"Privado","Soltero","Personal de inspeccion ","Male",41,"United-States"
2685377,39,"Privado","Separado","Personal de aseo","Male",40,"United-States"
2685477,46,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2685577,32,"Independiente","Divorciado","Ventas","Male",62,"United-States"
2685677,31,"Privado","Soltero","Ventas","Female",50,"United-States"
2685777,23,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",35,"United-States"
2685877,47,"Privado","Casado","Ejecutivo y Gerencial","Male",55,"United-States"
2685977,66,"Privado","Casado","Personal especializado","Male",99,"United-States"
2686077,26,"Privado","Soltero","Personal de inspeccion ","Male",40,"United-States"
2686177,52,"Privado","Casado","Personal de aseo","Male",40,"United-States"
2686277,53,"Independiente","Viudo","Ejecutivo y Gerencial","Female",30,"United-States"
2686477,37,"Independiente","Separado","Ejecutivo y Gerencial","Male",50,"United-States"
2686577,17,"Privado","Soltero","Servicios generales","Female",5,"United-States"
2686677,50,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2686877,17,"Publico-Departamental","Soltero","Personal administrativo","Female",40,"United-States"
2686977,39,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2687077,28,"Publico-Departamental","Soltero","Apoyo técnico","Female",40,"United-States"
2687177,38,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2687277,53,"Privado","Casado","Transporte","Male",40,"United-States"
2687377,28,"Publico-Municipal","Divorciado","Personal especializado","Male",40,"United-States"
2687477,42,"Privado","Casado","Personal especializado","Male",32,"United-States"
2687577,40,"Privado","Soltero","Transporte","Male",45,"United-States"
2687677,20,"Privado","Soltero","Personal de inspeccion ","Male",40,"United-States"
2687777,32,"Publico-Nacional","Casado","Servicios de Telecomunicaciones","Male",40,"United-States"
2687877,23,"Publico-Nacional","Soltero","Personal administrativo","Male",40,"United-States"
2688177,42,"Privado","Casado","Personal especializado","Male",40,"United-States"
2688277,18,"Privado","Soltero","Ventas","Male",14,"United-States"
2688477,36,"Privado","Casado","Ventas","Male",50,"United-States"
2688577,34,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2688677,34,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",44,"United-States"
2688777,48,"Publico-Nacional","Casado","Personal especializado","Male",50,"United-States"
2688877,36,"Independiente","Casado","Personal especializado","Male",80,"United-States"
2688977,67,"Publico-Departamental","Viudo","Servicios generales","Male",40,"United-States"
2689077,53,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2689177,53,"Independiente","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2689277,45,"Privado","Divorciado","Personal especializado","Male",45,"United-States"
2689377,22,"Privado","Separado","Servicios generales","Female",35,"United-States"
2689477,25,"Privado","Casado","Ejecutivo y Gerencial","Male",43,"United-States"
2689577,61,"Privado","Divorciado","Servicios generales","Female",40,"United-States"
2689677,31,"Publico-Municipal","Soltero","Personal administrativo","Female",40,"United-States"
2689877,31,"Privado","Casado","Personal especializado","Male",45,"United-States"
2690077,38,"Independiente","Casado","Ventas","Male",50,"United-States"
2690277,42,"Privado","Viudo","Ejecutivo y Gerencial","Female",40,"United-States"
2690377,78,"Privado","Casado","Transporte","Male",36,"United-States"
2690477,54,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2690577,26,"Publico-Municipal","Soltero","Personal administrativo","Female",50,"United-States"
2690677,30,"Privado","Casado","Personal especializado","Male",35,"United-States"
2690777,46,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2690877,26,"Privado","Soltero","Personal especializado","Female",45,"United-States"
2690977,30,"Privado","Soltero","Ventas","Female",35,"United-States"
2691177,23,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2691277,25,"Privado","Soltero","Apoyo técnico","Male",40,"United-States"
2691377,32,"Independiente","Casado","Ventas","Male",40,"United-States"
2691477,25,"Publico-Municipal","Casado","Mantenimiento y Reparaciones generales","Male",38,"United-States"
