Codigo;Edad;Empleado;Estado Civil;Ocupacion;Genero;Horas por semana;Pais
2545977;26;Privado;Casado;Personal administrativo;Femenino;40; 
2546277;38;Privado;Casado;Personal especializado;Masculino;40;Canada
2547177;35;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Puerto Rico
2547977;43;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;60; 
2549277;68;Publico-Nacional;Casado;Personal especializado;Masculino;42; 
2549677;30;Privado;Casado;Servicios generales;Masculino;40;Mexico
2550577;52;Privado;Viudo;Servicios generales;Femenino;40; 
2551177;46;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2552977;54;Independiente;Casado;Ventas;Masculino;40;Jamaica
2554577;55;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2554877;34;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2555077;67;Publico-Nacional;Casado;Personal especializado;Masculino;12; 
2556277;24;Privado;Soltero;Ventas;Masculino;40;España
2556677;34;Publico-Nacional;Casado;Personal administrativo;Femenino;38;Filipinas
2557077;59;Independiente;Casado;Servicios generales;Masculino;15;EL Salvador
2557577;21;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;13; 
2557877;41;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;China
2557977;59;;Divorciado;;Femenino;40;Inglaterra
2559577;28;Privado;Soltero;Personal de inspeccion ;Femenino;40;Nicaragua
2562077;36;Privado;Soltero;Ventas;Femenino;40; 
2563077;22;Privado;Soltero;Personal de aseo;Masculino;40; 
2563177;27;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40;Guatemala
2563777;35;;Casado;;Masculino;40;Filipinas
2564677;25;Privado;Soltero;Personal especializado;Femenino;40;Guatemala
2564777;36;Privado;Casado;Personal especializado;Masculino;40;Iran
2566377;61;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40;India
2566477;39;Publico-Municipal;Divorciado;Personal especializado;Masculino;40;Republica Dominicana
2567377;42;Privado;Separado;Personal de aseo;Masculino;40;Polonia
2569777;31;Privado;Divorciado;Personal administrativo;Femenino;40;Japon
2571777;38;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2573677;30;Privado;Soltero;Personal de inspeccion ;Masculino;40;Vietnam
2574077;35;Independiente;Casado;Personal especializado;Masculino;40;India
2574477;46;Publico-Municipal;Casado;Personal especializado;Masculino;40;Filipinas
2574677;41;Independiente;Divorciado;Personal de inspeccion ;Femenino;40;Honduras
2575377;36;Privado;Divorciado;Ejecutivo y Gerencial;Femenino;40;España
2575477;32;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;72;Mexico
2575577;20;Privado;Soltero;Transporte;Masculino;40;Guatemala
2576277;20;Privado;Soltero;Agricultura;Masculino;30;EL Salvador
2576777;46;Publico-Municipal;Casado;Personal especializado;Masculino;40;Filipinas
2577477;22;Privado;Soltero;Ventas;Masculino;45;Canada
2578577;36;Privado;Separado;Servicios generales;Femenino;40;Mexico
2578877;28;Privado;Soltero;Personal especializado;Masculino;40;Canada
2580377;67;;Casado;;Masculino;20;Canada
2580577;30;Privado;Casado;Personal de aseo;Masculino;40;Polonia
2581777;31;Privado;Separado;Ventas;Masculino;40;España
2582777;22;;Soltero;;Femenino;40;Mexico
2583777;48;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;60;Inglaterra
2584277;45;Independiente;Casado;Ejecutivo y Gerencial;Femenino;25; 
2586177;27;Privado;Soltero;Apoyo técnico;Femenino;40;Francia
2586277;54;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2587177;41;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
2587377;23;Privado;Soltero;Personal de aseo;Masculino;55;Mexico
2587477;49;Privado;Soltero;Servicios generales;Femenino;35;Filipinas
2589877;31;Privado;Casado;Ventas;Femenino;40;India
2590077;50;Privado;Separado;Personal especializado;Femenino;40;Filipinas
2591777;30;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2593077;44;;Separado;;Femenino;36;Puerto Rico
2594477;19;Privado;Soltero;Agricultura;Masculino;36;Hingria
2594777;38;Independiente;Separado;Ventas;Masculino;60;Japon
2595077;46;Privado;Separado;Personal de inspeccion ;Femenino;40;Irlanda
2595677;24;Privado;Soltero;Personal administrativo;Masculino;40;Jamaica
2596277;38;Privado;Casado;Personal de inspeccion ;Masculino;40;Iran
2597677;42;Privado;Casado;Ejecutivo y Gerencial;Femenino;31;Mexico
2599177;31;Privado;Soltero;Personal especializado;Femenino;40;Filipinas
2599577;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Vietnam
2600877;42;Privado;Casado;Ventas;Masculino;40; 
2607577;47;Independiente;Casado;Ejecutivo y Gerencial;Masculino;50;Cuba
2608877;32;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Irlanda
2609277;27;Privado;Soltero;Apoyo técnico;Femenino;40;Filipinas
2609677;41;Privado;Divorciado;Servicios generales;Femenino;40;Puerto Rico
2610277;38;Independiente;Casado;Ventas;Masculino;60;Cuba
2615177;64;Publico-Departamental;Casado;Personal especializado;Masculino;40;China
2615377;27;Privado;Casado;Ventas;Masculino;55;España
2616177;24;Privado;Soltero;Ventas;Masculino;10;Grecia
2616377;25;Privado;Separado;Personal de seguridad;Femenino;30;EL Salvador
2619877;42;Publico-Departamental;Casado;Transporte;Masculino;40; 
2619977;38;Privado;Divorciado;Personal administrativo;Femenino;40;Colombia
2621577;24;Privado;Casado;Personal de inspeccion ;Femenino;40;Ecuador
2621977;38;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Nicaragua
2622277;36;Privado;Soltero;Ejecutivo y Gerencial;Masculino;50; 
2622477;46;Privado;Casado;Personal de inspeccion ;Masculino;35;Guatemala
2622577;21;Publico-Municipal;Soltero;Personal administrativo;Femenino;40;Mexico
2623577;27;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
2625677;20;Privado;Soltero;Servicios generales;Femenino;40;Mexico
2626877;37;Privado;Separado;Servicios generales;Femenino;40;Mexico
2627277;37;Privado;Divorciado;Servicios generales;Femenino;40; 
2627877;44;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;50;Inglaterra
2628077;25;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2629777;68;;Viudo;;Femenino;40; 
2630677;27;Privado;Casado;Apoyo técnico;Masculino;40;India
2632277;35;Privado;Casado;Servicios generales;Masculino;60;India
2633377;55;Privado;Casado;Personal especializado;Masculino;55; 
2633677;26;Privado;Casado;Personal de inspeccion ;Masculino;20;Canada
2635077;25;Privado;Soltero;Ventas;Femenino;40;Colombia
2635777;34;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;India
2636377;32;Privado;Casado;Ejecutivo y Gerencial;Femenino;40;Japon
2636477;48;;Casado;;Masculino;40; 
2636577;31;Privado;Soltero;Personal administrativo;Femenino;36;Jamaica
2637377;41;Privado;Casado;Apoyo técnico;Masculino;40;Peru
2637877;24;Publico-Municipal;Soltero;Personal administrativo;Femenino;20; 
2638277;59;Privado;Casado;Servicios generales;Masculino;45;Cuba
2638777;23;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;45;Peru
2640677;64;Publico-Departamental;Casado;Personal especializado;Masculino;45; 
2640877;59;Independiente;Casado;Agricultura;Masculino;40;Italia
2641677;36;Privado;Casado;Personal administrativo;Masculino;40;Japon
2643177;28;Privado;Soltero;Personal de seguridad;Femenino;40;Mexico
2643277;68;Privado;Divorciado;Personal especializado;Femenino;40;Cuba
2643377;36;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2643477;20;Privado;Soltero;Servicios generales;Masculino;30;Mexico
2643977;47;Privado;Viudo;Personal administrativo;Femenino;40;Inglaterra
2644777;21;Privado;Soltero;Personal administrativo;Masculino;40; 
2645877;41;Independiente;Casado;Ejecutivo y Gerencial;Masculino;60;España
2646177;32;Privado;Soltero;Servicios generales;Femenino;40; 
2646677;34;Independiente;Casado;Personal especializado;Masculino;32;Canada
2647777;35;Privado;Casado;Personal especializado;Masculino;40;Filipinas
2649577;31;Privado;Casado;Personal especializado;Masculino;6;España
2649777;26;Privado;Soltero;Servicios generales;Masculino;30;Mexico
2650177;53;Privado;Soltero;Personal especializado;Femenino;45;Mexico
2650277;52;Privado;Casado;Personal de inspeccion ;Masculino;40;EL Salvador
2651777;43;Privado;Casado;Servicios generales;Masculino;60;Nicaragua
2652977;47;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2653277;34;Privado;Casado;Ejecutivo y Gerencial;Masculino;52;Jamaica
2654677;32;Independiente;Casado;Servicios generales;Masculino;50;Iran
2656977;21;Privado;Soltero;Personal administrativo;Femenino;40;Vietnam
2657077;27;Privado;Soltero;Servicios generales;Masculino;30; 
2657177;47;Privado;Casado;Personal especializado;Masculino;40;Iran
2660777;54;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;China
2661577;36;Independiente;Casado;Ejecutivo y Gerencial;Masculino;60;Yugoslavia
2661777;44;Privado;Casado;Personal de aseo;Masculino;40; 
2665077;26;Privado;Soltero;Personal administrativo;Masculino;40;España
2665277;19;Privado;Soltero;Personal administrativo;Femenino;25;Puerto Rico
2665777;21;Privado;Soltero;Personal de aseo;Masculino;20;Mexico
2666277;27;Privado;Soltero;Apoyo técnico;Masculino;40; 
2667077;28;Privado;Separado;Personal de aseo;Masculino;40;Mexico
2667777;29;Privado;Casado;Personal administrativo;Femenino;40;Mexico
2669377;22;Privado;Soltero;Personal de aseo;Masculino;20;Jamaica
2671677;31;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Cuba
2671977;22;Privado;Soltero;Servicios generales;Femenino;40;Mexico
2673677;22;Privado;Soltero;Servicios generales;Masculino;40;Mexico
2673777;30;Privado;Soltero;Personal especializado;Masculino;40;Irlanda
2674477;37;Privado;Soltero;Personal de inspeccion ;Femenino;40;Mexico
2676377;23;Privado;Soltero;Transporte;Masculino;30; 
2677377;28;Privado;Soltero;Agricultura;Masculino;35;Mexico
2677477;24;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
2677577;37;Privado;Soltero;Servicios generales;Femenino;48;EL Salvador
2678377;54;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Cuba
2679377;62;Privado;Casado;Agricultura;Masculino;40;Filipinas
2680177;27;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;55; 
2680377;40;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
2680677;37;Privado;Soltero;Personal administrativo;Femenino;40;Mexico
2682377;52;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;45;EL Salvador
2683577;38;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2684577;30;Privado;Soltero;Servicios generales;Masculino;40;Puerto Rico
2685177;44;Independiente;Divorciado;Mantenimiento y Reparaciones generales;Masculino;60;Portugal
2686377;48;Independiente;Casado;Ejecutivo y Gerencial;Masculino;40;Japon
2686777;28;;Soltero;;Femenino;40;Mexico
2687977;25;Privado;Soltero;Ventas;Masculino;40;Vietnam
2688077;41;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;España
2689977;17;Privado;Soltero;Ventas;Femenino;32;Mexico
2690177;23;Privado;Casado;Personal de aseo;Masculino;40; 
2691077;66;Publico-Municipal;Casado;Personal especializado;Masculino;35;Jamaica
2692377;39;Privado;Casado;Ventas;Masculino;26; 
2692677;27;Privado;Casado;Agricultura;Masculino;40;Mexico
2694177;22;Privado;Soltero;Ventas;Femenino;40; 
2698077;38;Privado;Casado;Servicios generales;Masculino;40; 
2699677;33;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;32;Mexico
2700377;30;Privado;Casado;Personal de inspeccion ;Masculino;40;Vietnam
2702077;61;Privado;Divorciado;Personal de seguridad;Femenino;12; 
2702177;67;Privado;Viudo;Ventas;Femenino;25;Nicaragua
2702777;19;Privado;Soltero;Apoyo técnico;Masculino;40;Vietnam
2703477;36;Privado;Soltero;Ventas;Femenino;50;China
2704277;57;Independiente;Casado;Transporte;Masculino;60;Hungria
2704777;22;Privado;Soltero;Personal especializado;Femenino;20;España
2705777;26;Privado;Soltero;Personal administrativo;Femenino;40;Tailandia
2706077;59;Privado;Casado;Transporte;Masculino;40;Puerto Rico
2706877;53;Independiente;Casado;Ejecutivo y Gerencial;Masculino;40;Grecia
2706977;41;Privado;Casado;Personal de inspeccion ;Masculino;40; 
2707377;36;Privado;Soltero;Servicios generales;Femenino;40;EL Salvador
2710477;37;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2711077;42;Publico-Municipal;Casado;Agricultura;Masculino;40;EL Salvador
2711677;28;Privado;Soltero;Servicios de Telecomunicaciones;Masculino;40;Honduras
2713477;55;Publico-Departamental;Separado;Servicios generales;Femenino;72; 
2713677;61;Privado;Divorciado;Personal administrativo;Femenino;40;Japon
2714277;36;Privado;Casado;Ventas;Masculino;60; 
2715377;66;Privado;Viudo;Personal de seguridad;Femenino;40;Guatemala
2716477;26;Publico-Departamental;Soltero;Mantenimiento y Reparaciones generales;Masculino;50;Japon
2716577;50;Privado;Casado;Transporte;Masculino;65;Canada
2717177;47;Privado;Separado;Personal de inspeccion ;Femenino;42;India
2718177;26;Independiente;Casado;Ventas;Masculino;98;Republica Dominicana
2718777;20;Privado;Soltero;Servicios generales;Masculino;35;Mexico
2719477;54;Privado;Casado;Servicios generales;Masculino;35;Mexico
2721577;30;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;36;Vietnam
2724577;33;Publico-Nacional;Casado;Personal especializado;Masculino;19;India
2724777;30;Privado;Divorciado;Ejecutivo y Gerencial;Femenino;40;China
2727277;31;Privado;Soltero;Ejecutivo y Gerencial;Masculino;45;Honduras
2727877;33;Privado;Casado;Personal de inspeccion ;Masculino;40;Ecuador
2729077;55;Privado;Casado;Ejecutivo y Gerencial;Masculino;35;India
2729777;23;Independiente;Soltero;Mantenimiento y Reparaciones generales;Masculino;50;Mexico
2730077;37;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;70; 
2730677;34;Independiente;Divorciado;Transporte;Masculino;50; 
2731277;49;Independiente;Casado;Servicios generales;Masculino;70;Italia
2731377;40;Privado;Casado;Servicios generales;Masculino;40;Mexico
2731677;27;Privado;Soltero;Personal administrativo;Femenino;50;Mexico
2733077;29;Privado;Casado;Personal especializado;Femenino;40;Hingria
2733177;49;Privado;Casado;Servicios generales;Masculino;40;Grecia
2733977;36;Privado;Casado;Servicios generales;Femenino;40;España
2734577;30;Privado;Casado;Ventas;Masculino;20;Peru
2737077;28;Independiente;Casado;Personal de aseo;Masculino;25;Mexico
2737777;65;Privado;Divorciado;Ventas;Femenino;25; 
2738477;32;Independiente;Soltero;Personal especializado;Femenino;60; 
2738677;42;Privado;Divorciado;Ventas;Masculino;50;Mexico
2738877;30;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Inglaterra
2740277;30;Privado;Soltero;Personal administrativo;Femenino;40;Francia
2740677;18;Privado;Soltero;Personal de aseo;Masculino;40;Mexico
2741877;60;Publico-Departamental;Viudo;Ejecutivo y Gerencial;Femenino;40;Inglaterra
2744277;40;Privado;Casado;Personal administrativo;Masculino;40;Mexico
2744577;28;Privado;Casado;Agricultura;Masculino;40;Mexico
2748177;50;Privado;Casado;Ventas;Masculino;40;Cambodia
2748277;32;Privado;Separado;Personal de inspeccion ;Femenino;40;Colombia
2748977;27;Privado;Soltero;Servicios generales;Masculino;75;Mexico
2749377;41;Privado;Casado;Personal especializado;Femenino;45;Inglaterra
2750677;26;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2751377;39;Privado;Casado;Servicios generales;Masculino;40;Filipinas
2751577;34;Privado;Soltero;Servicios generales;Masculino;40;EL Salvador
2752677;45;Privado;Casado;Personal especializado;Femenino;40;Filipinas
2753277;19;Privado;Soltero;Personal de aseo;Masculino;52;Mexico
2754677;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;32;Mexico
2755977;25;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Cuba
2758577;27;Privado;Separado;Agricultura;Masculino;40;Puerto Rico
2762677;23;Publico-Municipal;Divorciado;Personal administrativo;Femenino;40;Cuba
2763477;32;Publico-Municipal;Casado;Servicios de Telecomunicaciones;Masculino;56;Inglaterra
2763877;39;Privado;Casado;Apoyo técnico;Masculino;40;Francia
2764377;73;;Casado;;Masculino;5;Vietnam
2764877;35;Privado;Soltero;Ventas;Masculino;40;España
2764977;52;Privado;Casado;Personal de inspeccion ;Masculino;40;Colombia
2766077;31;Privado;Casado;Personal de aseo;Masculino;40;India
2766277;32;Privado;Soltero;Apoyo técnico;Femenino;40;Filipinas
2766577;23;Privado;Soltero;Ventas;Femenino;30;Inglaterra
2767077;17;Privado;Soltero;Personal de aseo;Masculino;12; 
2767177;61;Privado;Casado;Personal especializado;Masculino;45;India
2768877;54;Privado;Casado;Servicios de Telecomunicaciones;Masculino;38;Jamaica
2769377;56;Publico-Departamental;Casado;Ejecutivo y Gerencial;Masculino;40;Portugal
2771577;49;Privado;Soltero;Personal de inspeccion ;Masculino;45;Mexico
2772677;27;Privado;Casado;Personal de aseo;Masculino;45;Mexico
2774377;22;Privado;Soltero;Personal administrativo;Femenino;40;Mexico
2774977;40;Privado;Casado;Servicios generales;Masculino;40;Mexico
2775177;55;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;50;Hungria
2776677;19;Privado;Soltero;Ventas;Femenino;40;Honduras
2779577;19;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;45;Mexico
2780077;32;Privado;Separado;Personal de aseo;Femenino;60;España
2781877;23;Privado;Soltero;Servicios generales;Masculino;40;Republica Dominicana
2781977;32;Privado;Soltero;Personal de inspeccion ;Masculino;55;Ecuador
2784677;36;Privado;Soltero;Agricultura;Masculino;40;Mexico
2786877;62;Independiente;Casado;Personal especializado;Masculino;40;España
2787577;55;Privado;Soltero;Personal especializado;Femenino;40;Tailandia
2788077;28;Privado;Soltero;Servicios generales;Femenino;40;Mexico
2788877;23;Privado;Soltero;Servicios generales;Masculino;40;Guatemala
2789077;17;Privado;Soltero;Ventas;Femenino;18;India
2790577;31;Privado;Casado;Personal administrativo;Masculino;50;India
2790677;36;Privado;Divorciado;Personal administrativo;Masculino;40;Canada
2790977;61;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Polonia
2791577;38;Privado;Casado;Ejecutivo y Gerencial;Masculino;55;Italia
2793977;25;Privado;Soltero;Personal de inspeccion ;Masculino;40;Mexico
2797577;33;Privado;Casado;Personal administrativo;Masculino;40;India
2797777;31;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2798877;52;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2800377;32;Privado;Casado;Personal de inspeccion ;Femenino;40;Mexico
2800977;42;Privado;Casado;Personal de inspeccion ;Masculino;40;Italia
2801977;30;Privado;Soltero;Servicios generales;Masculino;50; 
2804577;34;Privado;Soltero;Personal de aseo;Masculino;48; 
2805077;26;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Hingria
2805777;63;Privado;Viudo;Personal de inspeccion ;Femenino;44;Portugal
2807677;65;Privado;Viudo;Servicios generales;Femenino;20;Jamaica
2808977;48;Privado;Casado;Apoyo técnico;Masculino;45;Filipinas
2810877;32;Privado;Casado;Personal administrativo;Femenino;35; 
2812577;33;Independiente;Soltero;Transporte;Masculino;40; 
2813377;48;Privado;Casado;Agricultura;Masculino;50;Mexico
2816677;38;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2819577;27;;Casado;;Masculino;50; 
2819677;28;Privado;Soltero;Personal administrativo;Femenino;30; 
2819777;32;Privado;Casado;Ventas;Masculino;40; 
2821777;47;Publico-Municipal;Casado;Personal administrativo;Masculino;35;Puerto Rico
2822177;70;Privado;Viudo;Servicios generales;Femenino;40; 
2822877;43;Independiente;Soltero;Ventas;Femenino;44;Portugal
2823377;64;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;24;Italia
2823677;33;Privado;Soltero;Servicios generales;Femenino;40;Mexico
2823877;20;Privado;Soltero;Personal de aseo;Masculino;32;Mexico
2826377;28;Privado;Soltero;Personal de aseo;Masculino;40;Mexico
2826577;51;Independiente;Casado;Personal especializado;Masculino;70;India
2827177;63;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40;Filipinas
2827477;28;Publico-Departamental;Soltero;Ejecutivo y Gerencial;Femenino;70;Puerto Rico
2829677;44;Privado;Soltero;Personal de inspeccion ;Femenino;45;Mexico
2829777;61;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
2830077;24;Publico-Nacional;Soltero;Servicios generales;Femenino;40;Canada
2830277;42;Independiente;Casado;Personal especializado;Masculino;60;Cuba
2832477;53;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Jamaica
2833677;35;Privado;Casado;Ejecutivo y Gerencial;Masculino;40; 
2834477;50;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
2835877;35;Privado;Soltero;Personal de aseo;Masculino;40;Peru
2838477;50;Privado;Casado;Servicios generales;Masculino;8;EL Salvador
2839677;36;Privado;Soltero;Personal de inspeccion ;Masculino;40;Puerto Rico
2840277;33;Privado;Casado;Personal de inspeccion ;Femenino;40;Mexico
2841777;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2842377;39;Privado;Divorciado;Servicios generales;Femenino;40;Republica Dominicana
2843277;43;Publico-Nacional;Divorciado;Ejecutivo y Gerencial;Femenino;38; 
2843477;42;Privado;Casado;Personal especializado;Masculino;55;India
2844077;49;Publico-Nacional;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Portugal
2844277;52;Privado;Casado;Ventas;Femenino;15;EL Salvador
2844377;33;Privado;Casado;Servicios generales;Masculino;59;Mexico
2845377;53;Privado;Casado;Personal especializado;Masculino;40;India
2845777;32;Independiente;Separado;Personal de aseo;Femenino;40;Nicaragua
2846777;18;Privado;Casado;Servicios generales;Masculino;40;Jamaica
2847377;51;Privado;Casado;Agricultura;Masculino;40;Mexico
2847477;31;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;42;Mexico
2847777;71;;Viudo;;Femenino;14;Canada
2848177;49;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;30;Colombia
2848377;23;Privado;Soltero;Personal especializado;Masculino;40; 
2848477;32;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
2848877;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;66;Yugoslavia
2849577;41;Privado;Casado;Servicios generales;Masculino;55;Peru
2850177;37;Privado;Divorciado;Servicios generales;Femenino;40; 
2850677;39;Publico-Nacional;Casado;Personal administrativo;Masculino;40; 
2850877;54;Privado;Separado;Personal de seguridad;Femenino;40;Mexico
2851277;57;Privado;Casado;Personal especializado;Masculino;40;España
2851677;35;Privado;Soltero;Transporte;Masculino;30;Jamaica
2853577;26;Publico-Municipal;Soltero;Personal especializado;Femenino;40;Canada
2855877;34;Privado;Casado;Personal especializado;Masculino;43;India
2856277;51;Privado;Casado;Personal especializado;Masculino;38;Canada
2857677;29;Privado;Casado;Ejecutivo y Gerencial;Femenino;40;Peru
2858077;43;Privado;Soltero;Servicios generales;Masculino;40;Haiti
2858377;49;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Canada
2858777;25;;Soltero;;Femenino;25;EL Salvador
2859077;42;Publico-Municipal;Separado;Servicios generales;Femenino;60; 
2859177;21;Privado;Soltero;Ventas;Masculino;40;Colombia
2859477;50;Publico-Nacional;Casado;Transporte;Masculino;40;Puerto Rico
2859877;24;Privado;Soltero;Agricultura;Masculino;66;Mexico
2860177;43;Privado;Soltero;Personal de aseo;Masculino;40;Polonia
2861977;34;Privado;Separado;Personal administrativo;Femenino;40; 
2862977;36;Independiente;Casado;Personal especializado;Masculino;45; 
2863577;41;Privado;Soltero;Servicios generales;Masculino;40;Peru
2865077;54;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Grecia
2865277;45;Independiente;Casado;Personal especializado;Masculino;50;India
2865577;31;Privado;Soltero;Agricultura;Masculino;40;Irlanda
2866577;24;Privado;Soltero;Personal de inspeccion ;Femenino;40;Republica Dominicana
2867577;24;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Guatemala
2868477;22;Privado;Casado;Ventas;Femenino;22;Republica Dominicana
2868977;20;;Soltero;;Femenino;40; 
2869477;32;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;India
2870677;59;Publico-Departamental;Soltero;Personal especializado;Femenino;40; 
2871577;33;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2871677;57;;Casado;;Femenino;45;Puerto Rico
2873377;59;Privado;Casado;Personal de inspeccion ;Femenino;40;Italia
2874277;35;Independiente;Casado;Servicios generales;Femenino;15;Mexico
2875777;25;Privado;Soltero;Servicios generales;Femenino;25;Ecuador
2877477;21;;Soltero;;Masculino;10;Vietnam
2877577;51;Privado;Casado;Personal especializado;Masculino;40;India
2877677;32;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Guatemala
2879977;30;Independiente;Divorciado;Personal especializado;Masculino;50;India
2880177;37;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Hingria
2881377;36;Independiente;Casado;Transporte;Masculino;50;Mexico
2881777;27;Privado;Soltero;Personal administrativo;Masculino;40;India
2883377;45;Privado;Casado;Personal especializado;Masculino;40;Polonia
2883577;29;Privado;Casado;Transporte;Masculino;40;Mexico
2883677;46;Privado;Casado;Ejecutivo y Gerencial;Masculino;60; 
2883777;19;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;25;Mexico
2884277;38;Privado;Divorciado;Mantenimiento y Reparaciones generales;Masculino;40; 
2884677;31;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;50;Inglaterra
2887277;26;Privado;Soltero;Transporte;Masculino;40;Mexico
2888577;23;Privado;Soltero;Ventas;Masculino;25;Filipinas
2888877;37;Independiente;Casado;Transporte;Masculino;45;Cuba
2889077;41;Independiente;Casado;Ejecutivo y Gerencial;Masculino;45;Mexico
2889677;33;Privado;Casado;Personal especializado;Masculino;40;Peru
2890277;59;Privado;Soltero;Personal administrativo;Masculino;50;Guatemala
2891377;57;Privado;Casado;Ejecutivo y Gerencial;Masculino;40; 
2891777;23;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2892577;42;Privado;Casado;Personal administrativo;Masculino;40;Filipinas
2893377;25;Privado;Soltero;Personal administrativo;Masculino;38; 
2893877;46;Privado;Casado;Ejecutivo y Gerencial;Masculino;55; 
2893977;18;Privado;Soltero;Servicios generales;Femenino;40;Filipinas
2894377;37;Privado;Soltero;Servicios generales;Masculino;30;Vietnam
2896077;33;Privado;Casado;Agricultura;Masculino;40;Mexico
2896677;24;Privado;Soltero;Servicios generales;Femenino;30;Haiti
2897277;58;Privado;Soltero;Personal de aseo;Masculino;40;EL Salvador
2899677;46;Privado;Casado;Personal de inspeccion ;Masculino;40;Cambodia
2901177;47;Privado;Soltero;Ejecutivo y Gerencial;Femenino;50;Cuba
2901277;34;Publico-Municipal;Casado;Personal especializado;Masculino;45;Mexico
2901677;35;Privado;Soltero;Agricultura;Masculino;40;Puerto Rico
2901777;44;Publico-Municipal;Casado;Servicios generales;Femenino;35;Mexico
2902077;26;Privado;Soltero;Servicios generales;Femenino;38;EL Salvador
2902177;23;Privado;Soltero;Personal especializado;Masculino;40;Canada
2902677;56;Independiente;Casado;Ejecutivo y Gerencial;Masculino;50;Colombia
